Cg27873.1	0.0808972	0.041416	0.108709	0.201338	0.0196757
Cg27925.1	1.00523	2.88858	1.98267	0.93608	0.648785
Cg28075.1	0.0562889	0.0575035	0.0525368	0.0726128	0.168511
Cg28081.1	0.445448	0.075916	0.110043	0.129119	0.0987042
Cg28102.1	0.806288	1.47275	1.48945	1.4881	1.36457
Cg28107.1	0.00386312	0.0113447	0.0205402	0.0478146	0.00864045
Cg28111.1	3.68542	2.92492	2.956	3.64708	5.88219
Cg28367.1	9.71972	8.91587	13.3821	19.2143	6.61337
Cg28546.1	0.499826	1.03591	2.12039	1.57343	4.52177
Cg28597.1	0.0109393	0.0602125	0.0521719	0.00506806	0.064626
Cg28663.1	0.3382	0.10723	0.147884	0.101679	0.0756406
Cg28684.1	0.0537976	0.0222982	0.0292341	0.0361823	0.00983122
Cg28740.1	0.933847	1.76494	1.43178	1.55878	2.22418
Cg28760.1	0.210355	0.749219	0.687993	0.358267	0.438285
Cg28824.1	0.169658	0.230492	0.362472	0.16533	0.421316
Cg28827.1	0.214832	0.125876	0.0468247	0.116528	0.0176583
Cg28898.1	0.000939111	0.00377934	0.0118416	0.010194	0.0315225
Cg29147.1	0.112488	0.582045	0.186193	0.0962247	0.15822
Cg29217.1	0.262083	0.167	0.123459	0.0870267	0.108621
Cg29225.1	0.00168605	0.00472535	0.031384	0.0321452	0.0096384
Cg29400.1	0.0100721	0.0745622	0.206344	0.118318	0.237827
Cg29418.1	0.306389	1.70772	2.2672	1.21574	0.927885
Cg29459.1	0.00643278	0.0274833	0.0865014	0.0454319	0.124759
Cg29493.1	0.00558337	0.0356524	0.0246843	0.0147742	0.0263842
Cg29593.1	0.087576	0.248199	0.181363	0.21223	0.323778
Cg29698.1	0.101445	0.0970135	0.025652	0.0194051	0.0176389
Cg29823.1	0.199699	0.207803	0.365472	0.225932	0.1413
